message,severity,attributes,tags,timestamp
    at file:///app/artifacts/family-portal/node_modules/.vite-temp/vite.config.ts.timestamp-1777967821866-0008cb2597a1d.mjs:20:9,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005856998Z
    at async loadConfigFromFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35775:42),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005858990Z
    at ModuleJob.run (node:internal/modules/esm/module_job:343:25),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005865171Z
    at async resolveConfig (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35424:22),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005869472Z
[31mfailed to load config from /app/artifacts/family-portal/vite.config.ts[39m,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005874551Z
    at async _createServer (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:25365:67),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005874929Z
    at async CAC.<anonymous> (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/cli.js:572:18)[39m,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005881247Z
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005883583Z
    at async loadConfigFromBundledFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35920:12),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005894261Z
    at async bundleAndLoadConfigFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35808:17),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005901494Z
[31merror when starting dev server:,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005904544Z
Error: BASE_PATH environment variable is required but was not provided.,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.005912405Z
/app/artifacts/family-portal:,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.010560956Z
 ERR_PNPM_RECURSIVE_RUN_FIRST_FAIL  @workspace/family-portal@0.0.0 dev: `vite --config vite.config.ts --host 0.0.0.0`,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.010567383Z
Exit status 1,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.010571101Z
> @workspace/family-portal@0.0.0 dev /app/artifacts/family-portal,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.998841391Z
> vite --config vite.config.ts --host 0.0.0.0,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.998848831Z
,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.998855403Z
,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:02.998869689Z
Starting Container,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.021747168Z
[31mfailed to load config from /app/artifacts/family-portal/vite.config.ts[39m,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.061479617Z
[31merror when starting dev server:,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064613121Z
Error: BASE_PATH environment variable is required but was not provided.,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064617609Z
    at file:///app/artifacts/family-portal/node_modules/.vite-temp/vite.config.ts.timestamp-1777967822990-ae729fd2523b7.mjs:20:9,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064622042Z
    at ModuleJob.run (node:internal/modules/esm/module_job:343:25),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064626674Z
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:665:26),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064631476Z
    at async loadConfigFromBundledFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35920:12),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064635897Z
    at async bundleAndLoadConfigFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35808:17),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064640402Z
    at async loadConfigFromFile (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35775:42),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064644567Z
    at async resolveConfig (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:35424:22),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064656694Z
    at async _createServer (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/chunks/config.js:25365:67),error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064662071Z
    at async CAC.<anonymous> (file:///app/node_modules/.pnpm/vite@7.3.2_@types+node@25.3.5_jiti@2.6.1_lightningcss@1.31.1_tsx@4.21.0_yaml@2.8.2/node_modules/vite/dist/node/cli.js:572:18)[39m,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.064666413Z
/app/artifacts/family-portal:,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.085622325Z
 ERR_PNPM_RECURSIVE_RUN_FIRST_FAIL  @workspace/family-portal@0.0.0 dev: `vite --config vite.config.ts --host 0.0.0.0`,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.085626879Z
Exit status 1,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:03.085631182Z
,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.131386920Z
> @workspace/family-portal@0.0.0 dev /app/artifacts/family-portal,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.131390800Z
> vite --config vite.config.ts --host 0.0.0.0,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.131393750Z
,info,"{""level"":""info""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.131396410Z
[31mfailed to load config from /app/artifacts/family-portal/vite.config.ts[39m,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.356319657Z
[31merror when starting dev server:,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.356322716Z
Error: BASE_PATH environment variable is required but was not provided.,error,"{""level"":""error""}","{""project"":""a964056b-6231-477f-9e7e-d8bc3a289d28"",""environment"":""26a57f03-0ca7-4105-ae40-a714fb9d3d48"",""service"":""93c6df08-1ebc-4abb-8337-dfbe773dcac0"",""deployment"":""82e9c28b-6934-4cf9-9438-f5ba1602bd88"",""replica"":""9cafb12e-241e-4151-a925-9c9cb98937ef""}",2026-05-05T07:57:04.356325886Z
